#PATCHY	10	100
#X	Y
68.2183	70.043
67.5015	70.9272
68.5994	70.0231
68.7994	69.7703
69.4949	70.8116
67.9475	69.5863
67.6612	70.039
66.6841	68.9078
67.9003	68.9853
68.1106	71.3953
68.7341	69.9336
68.1226	68.4162
68.5487	70.4865
69.7242	70.3744
69.548	70.2319
69.1258	70.3466
69.2308	70.3171
68.6264	68.4833
67.4473	68.129
70.0531	70.8521
69.2626	68.8113
67.8868	71.1142
66.7719	68.8501
68.0604	71.85
68.8494	68.8149
68.5998	71.7609
68.9065	70.9517
68.3562	69.1118
67.547	69.9805
67.0802	71.1617
68.4117	68.8919
70.0261	70.8875
67.4164	71.412
66.2003	69.4361
70.0268	68.9864
66.6786	68.4397
69.4457	70.1292
68.0235	70.4178
67.8427	71.4637
66.3234	69.5664
67.8311	70.4266
68.0101	70.0402
68.9847	69.695
68.508	69.1984
69.1241	69.1258
66.2176	70.4034
67.4843	67.6703
68.5587	68.7088
68.194	70.9205
68.0233	68.8041
68.2316	68.6886
68.9563	70.073
66.4663	70.4266
69.4698	69.2311
66.9715	70.7206
66.2311	69.4632
66.3798	70.0589
68.5621	71.7899
66.6906	71.2921
66.2119	69.8211
68.7657	69.305
68.7415	67.7124
67.7956	68.643
67.254	68.4226
68.7409	68.1414
68.7004	67.8838
66.61	69.8814
68.6971	68.035
69.745	68.4098
69.2453	71.4254
69.6565	69.7612
68.5969	68.0859
69.4534	67.9904
66.6689	71.1927
69.8891	69.8396
67.0095	71.5004
70.2647	69.7168
68.8598	71.3563
69.6432	68.7726
66.9858	70.2355
69.7036	69.799
69.8138	69.5034
69.002	71.6867
66.97	68.1981
68.7525	71.3191
67.0183	69.6581
67.1415	69.7078
67.0426	67.9303
67.1038	69.6609
67.1194	67.8853
67.9892	67.6638
69.0875	68.414
68.291	69.6553
-25.4994	52.6158
-26.8823	55.8608
-27.5104	52.0416
-27.4328	53.9052
-27.5689	53.6796
-25.7938	55.437
-26.1165	53.033
-24.4623	53.9355
-25.8127	54.7547
-27.8513	53.5014
-25.2583	53.9082
-26.6093	54.4027
-26.5811	54.6785
-28.2133	54.7589
-26.795	53.6272
-27.2864	55.8066
-24.9466	54.9906
-26.4627	54.2527
-28.0393	55.0474
-28.3883	54.2494
-26.2182	56.0335
-24.59	53.563
-27.2714	51.8942
-25.2603	54.0696
-24.866	52.7958
-25.0273	53.0248
-28.3382	53.1286
-26.1513	52.2554
-27.1736	54.2245
-26.3883	54.2348
-28.4828	54.7403
-26.5942	54.3318
-26.0123	52.7108
-24.9692	52.989
-24.8153	52.847
-27.12	53.8726
-26.7925	55.9474
-25.4613	52.98
-26.2	53.4813
-27.3598	55.3722
-25.0209	53.9816
-24.5316	53.7307
-24.9353	52.6046
-24.6887	53.4697
-26.2718	53.0808
-26.3879	55.2386
-24.7084	54.7109
-25.9584	54.1225
-25.5363	54.3444
-27.1877	53.1125
-25.5222	52.8536
-28.1124	54.6899
-28.0028	54.2186
-26.1976	53.1127
-28.6552	53.7886
-26.4496	52.6793
-27.3185	53.1135
-26.8736	51.9267
-28.2577	53.972
-27.5168	55.2086
-28.3081	53.0897
-26.339	52.7024
-27.0267	54.0193
-27.3781	53.2106
-26.1881	54.2424
-26.1014	54.353
-26.2466	52.9876
-26.7298	53.2902
-28.7105	53.7979
-27.4468	55.9001
-27.128	55.348
-28.1441	52.3719
-26.4029	52.2266
-27.0873	54.5269
-27.385	54.3555
-25.2939	53.4098
-27.0661	54.9935
-27.1155	53.2267
-27.961	52.9192
-27.1021	53.2914
-26.5592	53.8739
-25.612	52.1353
-28.0381	52.9084
-27.2895	53.2251
-25.3799	55.1363
-27.0305	52.6764
-27.6068	52.6438
-25.4067	55.4428
-25.6769	52.0955
-24.8449	54.3513
-25.7409	53.7798
-25.8626	53.3057
-26.6567	53.9483
-24.7663	54.3569
-25.3256	55.1488
-26.9219	52.8448
-25.8514	53.7969
-25.8672	53.3698
-28.0107	55.6201
-25.2871	54.6398
-57.4337	32.9159
-55.9984	32.9385
-55.3585	30.7919
-56.2254	32.443
-56.1439	32.9401
-55.0256	31.2036
-57.0653	30.1096
-56.2645	32.5962
-55.5019	31.5126
-55.5746	32.633
-56.7637	31.3153
-58.374	31.57
-57.8439	33.8615
-55.822	33.8993
-58.2292	32.0077
-58.4545	32.9704
-57.1228	32.2515
-58.2155	31.7347
-55.2797	32.1179
-55.8986	33.4711
-56.275	32.8751
-58.0066	32.6246
-54.972	33.4647
-55.0064	31.5319
-57.5231	30.3611
-54.8292	32.0163
-57.4464	33.9917
-57.9381	33.0032
-54.9324	32.8245
-55.724	31.4726
-56.8139	32.0699
-55.2238	33.7116
-56.3577	32.3149
-56.9334	32.5723
-57.5641	31.7222
-57.9994	30.9247
-55.5209	33.0724
-55.2359	33.1149
-57.7159	32.2766
-58.1319	32.9202
-55.9424	32.0254
-55.34	30.8572
-57.1292	32.2775
-54.6713	31.9541
-57.5332	33.6506
-55.3445	33.9619
-57.7201	32.2429
-55.2352	31.6887
-57.9907	33.0676
-56.7132	30.3923
-57.3243	30.4047
-56.6774	30.1471
-55.7735	32.1496
-58.3474	31.3208
-54.9897	32.3938
-56.1546	34.0253
-57.9059	32.0342
-57.3674	32.0112
-57.0929	32.5956
-57.8997	33.6196
-54.8142	31.0422
-55.4532	33.3868
-56.5097	33.7004
-55.9712	31.9869
-56.7414	32.2757
-57.575	34.0521
-57.2622	33.268
-56.9785	33.5209
-57.4799	33.0272
-58.2837	33.4077
-58.2002	33.1207
-56.8688	31.1057
-56.8696	33.3953
-55.9709	30.2656
-55.5449	31.2844
-55.4657	30.4143
-57.8352	33.7348
-55.208	33.0145
-57.1577	32.0067
-57.1489	33.6422
-56.0836	30.6295
-56.9535	34.2741
-55.6735	30.6275
-57.044	33.1463
-54.7902	32.3915
-57.7456	33.4558
-56.4005	33.3547
-57.0782	30.7345
-57.632	31.1224
-55.9982	30.3564
-57.2728	31.3543
-58.4176	32.5144
-55.948	30.1612
-56.8804	31.713
-56.8273	31.6881
-56.6281	34.3234
-57.3518	31.2338
-56.4014	34.3021
-56.5956	34.1497
-54.5955	31.6032
48.4494	-0.88303
48.5521	0.718856
46.1066	1.73127
48.1536	1.58532
48.1972	-0.249192
47.9626	0.121007
49.4452	0.434143
48.2279	2.63791
46.2314	1.61595
45.6961	1.98401
45.7767	2.17826
48.2728	1.00633
46.5258	2.56571
47.3076	-0.725163
48.8715	-0.476784
47.8296	0.761445
46.9246	2.91167
48.8631	-0.117416
47.3871	1.18834
46.8473	1.03949
49.1313	0.254063
47.7967	0.0990457
48.2268	1.90542
48.6568	2.4909
47.8397	-0.186888
49.3902	1.02377
47.3298	0.791859
48.2491	-0.0747639
47.2369	0.878074
46.5092	2.25589
46.7052	0.513301
46.894	0.131939
47.3218	2.49166
45.5483	0.292464
48.4764	1.84135
49.0472	0.96408
49.0556	1.5254
45.4714	-0.102808
49.1168	1.59403
46.7633	1.7742
46.4496	1.53647
46.6786	-0.244095
47.9601	2.76313
45.8512	-0.444545
48.415	-0.220937
45.9593	2.00875
46.8452	1.35854
48.1775	1.70869
48.6552	-0.324068
49.2909	1.7387
48.7743	2.56356
48.2451	1.08934
45.5163	1.62216
46.9554	0.0321612
47.2399	2.91763
45.9002	0.331238
46.5476	1.25736
46.3231	-0.772059
48.6607	1.84404
46.1897	0.0292038
46.8117	0.195789
46.6414	0.556005
46.3472	-0.707137
47.8447	1.68406
46.6925	1.62164
47.1126	1.38271
47.248	1.13806
47.6456	-1.10783
45.7603	2.36359
46.4641	1.54612
46.6036	2.75618
47.9836	-0.708025
46.2021	2.54126
47.3564	-0.106371
48.0568	0.0664886
49.2536	1.78588
46.2824	-0.360925
46.7602	2.24572
48.3288	-0.00492627
46.5833	-0.109588
48.338	2.49326
46.2395	0.342198
45.8959	-0.55905
46.4021	1.03276
47.6532	2.53031
47.5124	2.67153
45.6934	1.39496
47.4891	0.432356
46.6181	1.37341
45.6676	0.830841
46.4007	-0.57498
46.2866	-0.0300271
48.2441	0.38608
45.259	1.37468
48.7973	0.317892
48.5176	1.31491
46.9121	-0.780855
48.9783	0.558546
47.8367	1.26388
47.0734	-1.15673
-66.8129	-19.9
-65.4807	-19.4107
-66.8922	-17.7645
-65.7707	-20.5109
-65.1731	-19.2012
-64.9566	-18.3614
-67.5396	-17.7487
-65.7491	-19.9283
-67.2969	-17.1045
-66.7889	-18.5113
-65.3234	-20.576
-68.058	-20.0697
-67.8146	-18.9657
-67.4343	-19.4995
-67.7241	-17.7672
-68.1561	-20.0037
-64.9924	-20.7009
-64.8114	-18.3846
-67.9228	-20.2734
-67.3483	-17.552
-65.6363	-19.0823
-67.4548	-18.753
-64.1405	-18.8724
-65.069	-18.5179
-66.2036	-19.6592
-67.3036	-19.42
-65.4619	-18.0523
-66.4052	-17.9512
-66.2603	-19.0178
-66.8588	-20.0687
-65.4177	-17.9256
-67.8189	-18.0371
-67.848	-18.73
-67.5594	-20.7196
-65.744	-20.0206
-67.1602	-20.0333
-67.7008	-17.7542
-68.1482	-19.315
-65.5636	-20.6306
-66.8534	-20.4089
-66.1523	-18.5723
-67.0869	-17.3694
-67.2799	-20.8333
-66.0374	-18.5151
-66.4607	-20.4962
-65.6792	-21.0236
-65.3175	-19.6105
-65.9553	-17.6499
-65.8184	-17.6681
-65.0506	-18.2508
-65.5145	-19.2229
-65.7378	-17.1942
-65.9405	-17.556
-65.0772	-20.7152
-67.3032	-19.5958
-66.6706	-19.5547
-67.1785	-18.0956
-64.6098	-18.8467
-65.8826	-20.2201
-66.0503	-19.9025
-64.5495	-18.9138
-67.9542	-19.555
-64.5866	-18.7327
-68.0878	-18.2246
-66.8457	-17.8183
-66.7101	-20.3773
-68.2718	-18.1982
-65.6251	-17.5543
-66.162	-18.6161
-67.5042	-17.2034
-65.7442	-20.6046
-64.2768	-18.9717
-64.3775	-20.002
-67.7583	-18.2145
-67.1785	-17.1699
-65.5136	-17.9661
-67.1415	-18.8456
-67.7523	-19.6534
-64.9247	-19.1836
-67.4744	-20.4634
-67.2527	-20.0091
-65.7318	-18.3741
-66.2653	-20.3599
-65.9228	-20.1695
-64.7675	-17.9575
-68.4392	-19.3369
-65.3683	-18.8532
-66.2011	-20.3596
-67.1524	-20.8894
-67.2416	-20.4519
-65.8701	-17.8829
-65.5517	-17.5052
-66.9551	-19.4714
-64.6939	-17.8333
-68.4127	-19.6433
-67.1143	-18.8607
-66.7591	-19.1933
-65.8526	-18.0187
-66.4301	-19.9359
-68.2678	-18.9879
-11.843	-49.5386
-11.3426	-52.4122
-12.8165	-49.4026
-11.4089	-50.806
-12.1403	-52.5154
-10.9048	-52.1515
-10.0154	-50.4932
-10.3791	-49.9777
-12.004	-52.5913
-11.972	-49.9964
-12.9782	-49.973
-10.8206	-52.7776
-12.2808	-49.4525
-13.2247	-50.9046
-11.5327	-52.5853
-10.8965	-49.0637
-11.9755	-51.6801
-11.9284	-51.1178
-12.8656	-51.3293
-11.7133	-51.4392
-10.5397	-49.9577
-11.828	-50.3416
-10.9278	-49.826
-13.3232	-50.9494
-9.28383	-50.8542
-11.9516	-51.9883
-12.4241	-51.7245
-11.9935	-50.1801
-13.0189	-49.5824
-11.8947	-52.6409
-12.3105	-50.6844
-9.84684	-50.7002
-11.3075	-52.4
-13.1253	-51.8543
-11.4898	-51.4464
-11.6218	-51.1056
-11.3244	-52.2876
-13.0717	-50.6377
-10.8742	-49.8694
-11.0331	-52.5443
-12.3268	-52.5088
-10.7051	-52.2701
-10.2227	-51.5192
-13.1884	-51.3606
-12.5872	-51.5113
-10.9094	-50.6347
-12.1325	-51.6826
-11.3246	-52.7534
-11.1804	-51.3842
-12.5558	-52.7276
-11.7221	-49.973
-11.9332	-49.9434
-10.7325	-50.3355
-10.8994	-50.1066
-11.6497	-51.5212
-10.7561	-51.1413
-9.73445	-52.1788
-10.1393	-50.3397
-12.5249	-50.2754
-12.7062	-50.0634
-12.7774	-51.2187
-11.4157	-51.7829
-13.1685	-50.8577
-12.6441	-49.0879
-12.4964	-49.0054
-12.5352	-50.9798
-10.147	-49.7781
-10.7188	-52.1139
-12.4646	-51.9211
-10.7979	-52.0092
-9.25035	-50.6015
-11.0064	-49.2931
-11.6041	-49.6377
-11.2521	-50.0736
-12.4211	-49.0257
-12.8478	-51.6994
-12.2549	-52.0136
-13.2031	-49.8817
-10.2457	-52.2851
-12.4717	-50.6504
-11.3991	-52.7909
-12.0294	-50.3941
-10.7644	-49.3121
-11.3613	-51.9479
-12.1956	-50.6085
-10.7289	-52.0336
-11.1151	-51.0468
-9.97353	-50.8815
-11.068	-50.9137
-10.3115	-52.3983
-12.8311	-52.3513
-9.68643	-49.9422
-9.55823	-50.2272
-9.32948	-51.4948
-12.3714	-49.0563
-12.6974	-52.1918
-9.53468	-50.105
-9.78086	-51.2763
-9.72464	-49.9506
-11.7092	-49.1233
-54.8099	-74.628
-55.6554	-72.5997
-53.3443	-75.5703
-53.9296	-72.2252
-52.6084	-73.2254
-54.7356	-75.3774
-54.6043	-74.2404
-53.9466	-75.3515
-54.3801	-72.4515
-54.7106	-71.6365
-52.7362	-71.7478
-53.5322	-72.1841
-54.2723	-73.7275
-53.3143	-73.2227
-56.1753	-73.5633
-54.9376	-71.9594
-52.7327	-71.7293
-52.2349	-73.2811
-53.9089	-72.164
-54.5896	-74.8733
-53.9833	-74.3171
-53.5668	-71.827
-52.6542	-74.3549
-55.3497	-74.935
-54.3688	-71.4552
-53.2871	-75.5115
-54.7887	-74.9112
-53.978	-73.1841
-52.5227	-74.2249
-52.6243	-73.6911
-54.232	-74.0613
-53.2363	-74.7077
-52.7852	-74.4663
-54.342	-72.8167
-52.4591	-73.455
-54.0346	-72.4271
-52.8152	-73.883
-52.8791	-72.1278
-54.7004	-72.7984
-51.9599	-73.9529
-54.1749	-74.1836
-53.8335	-74.5537
-54.8996	-73.0623
-53.7448	-71.574
-53.1797	-73.6008
-52.6522	-75.0354
-53.9472	-72.6429
-54.0399	-73.9475
-52.0117	-73.4728
-53.2251	-73.7905
-53.8128	-74.2873
-56.172	-73.5501
-55.7211	-74.2302
-54.2592	-73.6586
-53.2779	-73.6016
-55.2097	-74.4332
-52.4825	-72.3376
-54.3587	-71.8534
-55.0372	-73.9555
-52.9745	-75.2526
-55.5483	-75.0787
-55.5904	-73.6971
-53.9207	-72.0162
-52.6414	-74.1197
-52.4866	-74.5423
-52.7465	-73.88
-52.1032	-73.1631
-53.0597	-75.2253
-53.3152	-75.5893
-53.1395	-74.0503
-53.1697	-74.9858
-52.0956	-74.0509
-52.4305	-73.0759
-54.1309	-75.3169
-53.2863	-75.0753
-54.8354	-72.3073
-53.8848	-73.9582
-54.5989	-75.0335
-56.1697	-73.3898
-54.9294	-74.4901
-56.0124	-74.3218
-52.3097	-72.1312
-52.8127	-73.1977
-52.1591	-72.316
-54.5756	-72.9787
-54.5265	-72.5816
-52.8102	-72.6135
-53.7923	-73.9228
-52.3768	-72.4921
-55.186	-73.2716
-54.0004	-73.094
-52.04	-72.5459
-51.9047	-73.473
-53.0968	-75.0872
-54.6485	-73.8113
-52.639	-72.884
-53.1266	-74.3559
-53.1173	-72.9199
-53.2659	-72.7609
-53.2862	-72.4372
51.3628	-49.6858
50.0306	-47.2045
48.4142	-49.022
50.7598	-48.5266
47.4533	-49.8804
50.6521	-48.0004
50.4405	-48.9209
50.2434	-48.6928
47.8475	-48.8613
48.6047	-48.8355
49.2832	-50.3968
48.457	-50.0066
49.6425	-48.5964
47.5423	-48.6695
48.5083	-51.0308
48.1818	-47.7872
47.5477	-50.3001
49.9588	-49.961
49.3471	-47.5322
50.2278	-50.7579
47.6934	-50.655
49.5335	-51.1263
47.4507	-48.936
47.3256	-50.0212
48.8842	-49.392
47.5375	-48.3081
50.3845	-48.0776
49.6392	-48.0665
48.7156	-50.2086
50.3035	-48.2195
48.0411	-50.105
50.2993	-47.7534
49.8579	-50.8197
48.7863	-47.8278
51.1297	-48.0981
50.3376	-50.0868
49.4875	-47.09
48.9779	-49.2652
50.64	-48.4449
48.0096	-50.0027
51.0402	-48.5379
51.3789	-49.2814
48.5893	-48.8172
47.9197	-49.1129
50.5104	-47.9811
49.0162	-48.0696
50.8643	-49.8288
49.9947	-50.1082
47.8514	-48.5406
49.1785	-47.1655
50.8475	-49.7296
48.5738	-50.9176
49.9003	-49.2565
48.5633	-49.0864
50.8011	-48.3736
48.9077	-48.1118
50.35	-47.6003
48.7845	-49.6513
49.9086	-48.9277
50.0576	-49.7703
48.6228	-48.9282
48.301	-50.5066
49.4067	-50.4395
49.195	-48.1399
49.9204	-50.4596
49.601	-50.9306
48.2779	-51.0299
47.758	-49.6995
49.5861	-50.0074
48.271	-47.8423
50.6875	-50.691
50.074	-49.2267
50.3855	-48.6395
50.2261	-51.0724
51.2263	-50.1
49.9599	-48.5296
49.3205	-50.7385
48.6254	-47.4123
50.0242	-48.2221
50.932	-49.2843
50.6138	-49.7456
49.5001	-50.4998
48.5875	-48.5112
51.1758	-48.3545
51.2368	-48.5818
50.2963	-49.2285
49.3109	-49.3192
49.2915	-47.2806
49.1156	-48.9722
48.707	-47.6671
49.7546	-48.1298
48.8697	-48.5719
49.0377	-47.0122
49.5425	-49.1626
48.5024	-47.5787
48.9062	-48.4385
47.8315	-47.9562
49.0643	-49.8715
49.4052	-48.8993
49.8884	-47.6587
57.676	-74.0328
59.4785	-75.5811
57.0697	-74.2701
57.0412	-76.4516
58.0649	-75.3188
57.3888	-74.7915
60.3318	-74.65
58.0005	-73.2384
56.9735	-76.0168
57.9591	-76.0196
59.6659	-75.182
59.8637	-75.0247
57.0136	-74.8815
59.0297	-76.32
57.9269	-75.5966
58.9202	-76.5836
59.2161	-73.9958
58.904	-76.7179
57.5312	-73.8278
59.7389	-75.5796
57.9911	-75.4434
58.008	-75.9682
59.1869	-75.5776
59.4638	-73.7647
58.5179	-73.9731
56.5197	-75.7706
60.203	-76.154
59.2146	-74.0607
59.426	-74.0281
58.843	-75.2528
57.1096	-74.1495
59.0814	-73.3303
59.4789	-76.049
59.0348	-76.3694
57.4972	-76.2918
59.8744	-74.0673
59.7148	-76.1985
57.2759	-73.9476
58.7973	-77.1358
60.5991	-75.2034
57.4938	-74.4587
57.2431	-73.7831
59.9205	-76.1811
58.8727	-73.649
56.6323	-75.3704
58.9506	-75.3227
58.476	-76.3071
57.968	-73.831
57.4001	-76.8944
58.6759	-74.564
59.3585	-75.662
60.1908	-76.2731
56.5177	-75.6025
57.7049	-75.0304
57.0283	-76.1149
56.8067	-76.2149
60.0257	-75.0731
60.771	-75.5137
59.5846	-75.7096
58.7021	-74.7427
59.0759	-76.4064
57.5947	-76.8723
60.6347	-74.8314
56.6841	-75.964
59.4671	-73.7823
59.8957	-75.2685
59.1444	-76.1046
59.1617	-75.3651
57.8784	-73.7219
59.8167	-74.1227
58.6387	-76.5051
57.6694	-73.7439
60.5888	-76.1322
57.0612	-75.868
59.6457	-73.4953
58.3446	-77.2495
58.2744	-76.6609
57.5087	-75.9972
57.7311	-76.3502
58.5394	-75.4579
58.343	-76.2068
59.3557	-74.8913
58.8293	-77.1808
58.1298	-74.1477
59.8618	-76.3829
59.9248	-74.6246
58.858	-74.6285
60.1376	-76.0488
59.0922	-75.9399
58.0853	-77.1203
57.853	-76.6433
58.8406	-76.2199
57.9602	-76.4255
58.6911	-76.1087
58.9359	-73.6445
58.5577	-76.8077
59.199	-74.5413
58.5547	-75.8702
60.2351	-74.3004
58.7884	-73.1236
